lam_ratio,lam,mean_mse,diff_vs_best,diff_se,in_1se_band,reml_neg2ll
0.75,665.5120540853359,7116.696701181134,39.49663589329812,2.6236882635856316,False,1024.14775393717
0.75,843.4326653017499,7107.246351456119,30.046286168283586,2.2565278057626434,False,757.0356777519919
0.75,1068.9192728082367,7099.312180903379,22.11211561554337,1.911013744411898,False,541.4258118579164
0.75,1354.6883572171257,7092.834862527976,15.634797240140506,1.591702335401571,False,371.5697472090833
0.75,1716.8560731048442,7087.705970801093,10.505905513257494,1.3011632178422792,False,241.54714235221036
0.75,2175.8471312266224,7083.786330018132,6.586264730295261,1.0401367067576497,False,145.55393017549068
0.75,2757.546664878766,7080.924068655369,3.724003367534169,0.8079364005394112,False,78.12472751107998
0.75,3494.760040746641,7078.969136220092,1.769070932255636,0.6030222985738813,False,34.27159160375595
0.75,4429.06294132883,7077.782264309069,0.5821990212336459,0.4237666674836446,False,9.540044132852927
0.75,5613.146055676366,7077.238032494528,0.03796720669106435,0.26994331167076135,True,0.0
0.75,7113.78660898013,7077.22335535243,0.023290064595676084,0.1488059144168071,True,2.1996033876203
0.75,9015.614312570586,7077.633812625977,0.43374733814180216,0.10545077833115608,False,13.111415334511548
0.75,11425.884117808895,7078.370411288621,1.1703460007838657,0.16538350882536826,False,30.093007704243064
0.75,14480.524936783147,7079.338563293565,2.138498005729525,0.24744386463775386,False,50.87090405263007
0.75,18351.805451796346,7080.449689615428,3.249624327593119,0.3245244053448756,False,73.543218835257
0.75,23258.049332526516,7081.624577024391,4.424511736556087,0.3923819741465864,False,96.58750532800332
0.75,29475.94775756986,7082.7969664796165,5.596901191780489,0.45061464237865956,False,118.85896368091926
0.75,37356.16361394183,7083.915990712984,6.715925425148089,0.499789410389953,False,139.56936255143955
0.75,47343.107384671224,7084.946743708247,7.746678420411081,0.5408043932854365,False,158.24515442596748
0.75,60000.0,7085.869022326515,8.668957038679219,0.5746680513931969,False,174.67027414194308
1.0,100.0,7223.183348976201,145.98328368836482,5.336003222231392,False,4938.848456245614
1.0,126.73439348306668,7206.74917195376,129.54910666592497,5.041655054357897,False,4195.77109186817
1.0,160.61606491520791,7190.433801756927,113.23373646909185,4.707484875371333,False,3517.7078353133984
1.0,203.55579570665742,7174.527605092679,97.32753980484213,4.338591129719972,False,2906.6651962546166
1.0,257.9752030884629,7159.3259105982215,82.12584531038593,3.942822637108899,False,2363.560419732239
1.0,326.9433089708729,7145.107234475526,67.90716918768867,3.5299139291738286,False,1888.069111560937
1.0,414.3496196577045,7132.111017658116,54.910952370279304,3.110530342655413,False,1478.5488937625196
1.0,525.1234773725855,7120.5182806256635,43.31821533782822,2.6953372231423005,False,1132.061741834972
1.0,665.5120540853359,7110.438533173998,33.23846788616174,2.2941512560708803,False,844.5043262867257
1.0,843.4326653017499,7101.90536085428,24.705295566444512,1.9152198003926892,False,610.8375892504118
1.0,1068.9192728082367,7094.8814404568675,17.681375169032073,1.5647017350437737,False,425.38810061244294
1.0,1354.6883572171257,7089.27172885322,12.071663565385824,1.2464350765672245,False,282.1797082591802
1.0,1716.8560731048442,7084.941826931038,7.741761643201426,0.9620271114422376,False,175.24903898569755
1.0,2175.8471312266224,7081.737580770359,4.53751548252294,0.7112096402376424,False,98.90423397533596
1.0,2757.546664878766,7079.502097430413,2.302032142577809,0.49233067542832987,False,47.90120292571373
1.0,3494.760040746641,7078.087435469672,0.8873701818365589,0.3028523825072102,False,17.531298600602895
1.0,4429.06294132883,7077.359942115616,0.1598768277799536,0.13977960033567066,False,3.6332926109898835
1.0,5613.146055676366,7077.200065287836,0.0,0.0,True,2.5560416793450713
1.0,7113.78660898013,7077.498916090069,0.2988508022323003,0.11946210773279033,False,11.103008549660444
1.0,9015.614312570586,7078.1544066218175,0.9543413339828476,0.2212830007692917,False,26.4849828958977
1.0,11425.884117808895,7079.06924485649,1.8691795686545447,0.3077743485738857,False,46.29511726810597
1.0,14480.524936783147,7080.151715636722,2.9516503488863237,0.38090381043343297,False,68.50570326088928
1.0,18351.805451796346,7081.31868724778,4.118621959944721,0.4423659749757929,False,91.47484619915485
1.0,23258.049332526516,7082.499345871399,5.299280583562904,0.4936609147029068,False,113.94736406719312
1.0,29475.94775756986,7083.638085883967,6.438020596130627,0.5361509858569438,False,135.03802005108446
1.0,37356.16361394183,7084.695589066529,7.495523778692768,0.5710877556775766,False,154.19328998634592
1.0,47343.107384671224,7085.647948457717,8.447883169881061,0.5996163441224729,False,171.1357858227566
1.0,60000.0,7086.484318963002,9.284253675166292,0.6227694254139916,False,185.800060513895
1.5,100.0,7209.28761151433,132.08754622649448,5.188637760437085,False,4322.573359338567
1.5,126.73439348306668,7192.9949347500005,115.79486946216494,4.83897618943952,False,3635.504694169387
1.5,160.61606491520791,7177.072750468311,99.87268518047476,4.448111345444042,False,3014.869816607563
1.5,203.55579570665742,7161.810897336452,84.61083204861697,4.024448079950911,False,2461.723964483477
1.5,257.9752030884629,7147.485022359676,70.28495707183993,3.5788887708365893,False,1975.9259636625648
1.5,326.9433089708729,7134.33578028326,57.13571499542486,3.123737635523308,False,1556.0553749457467
1.5,414.3496196577045,7122.550214815378,45.35014952754282,2.6715482051942443,False,1199.4203620064072
1.5,525.1234773725855,7112.248368536764,35.04830324892828,2.234066389131406,False,902.1667115518358
1.5,665.5120540853359,7103.477543344847,26.27747805701074,1.8213842634152744,False,659.4823985551484
1.5,843.4326653017499,7096.215264588609,19.01519930077284,1.4413933473946483,False,465.87478030472994
1.5,1068.9192728082367,7090.380189389829,13.180124101992623,1.0996120252535644,False,315.48370418325067
1.5,1354.6883572171257,7085.848485809323,8.648420521488152,0.7994734068969257,False,202.38785657752305
1.5,1716.8560731048442,7082.4721539206275,5.2720886327922925,0.5433352135353012,False,120.86558225308545
1.5,2175.8471312266224,7080.095687669757,2.895622381922658,0.3355735702051778,False,65.58396766427904
1.5,2757.546664878766,7078.568362274282,1.3682969864459664,0.19514798243338213,False,31.707365250913426
1.5,3494.760040746641,7077.750953028508,0.5508877406720785,0.17530168428405934,False,14.933798582060263
1.5,4429.06294132883,7077.517361060136,0.3172957722998035,0.24728610154872063,False,11.480369042605162
1.5,5613.146055676366,7077.752926566362,0.5528612785263249,0.3310860482086625,False,18.04398618079722
1.5,7113.78660898013,7078.35175435679,1.1516890689546926,0.40484386313618714,False,31.76079091243446
