lam,ratio,cp_total,cu_total,R_total,c_total,cp_off,cu_off,R_off,c_off,cp_def,cu_def,R_def,c_def
31651.896398902696,0.1,0.31010628529030976,0.3790957781405815,0.5787668053630294,0.8180156656224008,0.23683523766712372,0.5049717672240497,0.6120920166278493,0.46900688917533656,0.36598109385995004,0.30324272265374,0.5821528549357393,1.2068915971244867
41319.593247698205,0.1,0.30953591856667706,0.4175749606392854,0.5782762599536749,0.7412703053190588,0.23689801860282358,0.6097485402288514,0.6121270088125769,0.38851756580493135,0.3660095629082513,0.3358045192406388,0.5832192570173096,1.0899482941322998
53940.17358828521,0.1,0.30876433031032663,0.46326161979777775,0.5775605496322379,0.6665009945030801,0.23701718248462214,0.7406244403932077,0.6120726509388718,0.3200234417848626,0.36591118314116433,0.37468326260646934,0.5840323327797761,0.9765880135550161
70415.56070730239,0.1,0.3078224267509447,0.5171497559572055,0.5765349113133581,0.5952287963110191,0.23717983732993747,0.9055606372042,0.6119527133968499,0.26191491501021863,0.3657024075935183,0.4207187226005594,0.5844790087778893,0.8692325488464773
91923.1596763094,0.1,0.3067600202281227,0.5802767639437977,0.5751202073719329,0.5286443285153388,0.23737193388603645,1.1152144346354589,0.6117917326837389,0.2128486921563462,0.36541615713630193,0.47480817854802226,0.5844564132773109,0.7696079672716581
120000.0,0.1,0.3056428246324243,0.653855290170934,0.573266347974324,0.46744720005633306,0.23758030733761115,1.3837044100599771,0.6116114987198885,0.1716987426001722,0.36509802855435325,0.5380180066355322,0.5838946731121382,0.6785981585216355
200.0,0.18,0.30715964603847506,0.16253652422894943,0.5683365849364455,1.889788449061511,0.2415152862449819,0.0629120203307171,0.6032071179665769,3.8389370580594893,0.361797896421386,0.16224366784226416,0.5704767428755179,2.229966205973176
261.08763106611656,0.18,0.30707321257526743,0.1650294642364673,0.5689357295640871,1.8607175027561658,0.2413405150715204,0.06472217239006949,0.6034083295156226,3.728869198286521,0.36183918942367355,0.16310576475481475,0.5706322331199155,2.2184328675789025
340.83375547858265,0.18,0.306984825615413,0.16807024226102701,0.5696419389181951,1.8265269418642245,0.2411411039533799,0.06699956873509874,0.6036544976577518,3.599144121461404,0.36189089406601704,0.1642016611160831,0.5708255949272232,2.203941736071578
444.93738902635585,0.18,0.30690176828411586,0.17174687811442685,0.5704565227106907,1.786942340108457,0.2409170299772647,0.06985354913910502,0.6039511476970212,3.448887464508169,0.36195784881781834,0.16559105718139538,0.5710639437228014,2.185853843672938
580.8382443681718,0.18,0.30683398036595283,0.1761552365403609,0.5713750152470614,1.7418385419138571,0.24066915403610936,0.07341728182174428,0.6043027251380605,3.278099489169993,0.362046702701533,0.16734864742539468,0.5713557130111278,2.1634277197426184
758.2484062734396,0.18,0.3067934811851709,0.18139913629609355,0.5723858213326737,1.6912620834335126,0.24039929262515947,0.07785372947761073,0.6047119755669557,3.087832711910016,0.36216563355476794,0.16956708790887232,0.5717106144704064,2.1358250473075335
989.8464007679534,0.18,0.3067929993092813,0.187590716286692,0.5734691260448255,1.6354380716816193,0.24011024000789438,0.08336354348346028,0.6051793959230914,2.8802787162656225,0.36232349864368996,0.17236012348538204,0.5721392986421301,2.102130651318655
1292.1832594791324,0.18,0.3068437673430773,0.19485161350255237,0.5745964388019806,1.5747561019763274,0.2398057258730448,0.09019520341334147,0.605702837824276,2.6587414496320463,0.3625284195334658,0.17586601678381686,0.5726526796097496,2.0613898362132326
1686.8653306034985,0.18,0.3069526602731633,0.2033160004118993,0.5757312547346491,1.5097319426474345,0.2394903053055637,0.09865750298296068,0.6062772915165396,2.4274920615710953,0.362785978921859,0.18025162169558123,0.5732609763028562,2.0126641608503903
2202.0983654741444,0.18,0.30711912258695495,0.2131370646668491,0.5768313147611753,1.4409465714797547,0.23916920291955956,0.10913424351101846,0.6068948201281029,2.191513820274133,0.3630973573085434,0.18571758574039293,0.5739725917519799,1.9551048752922218
2874.703228081056,0.18,0.30733258552889314,0.22449867073641533,0.5778526517886259,1.3689728519138245,0.23884816605169218,0.12210077548697756,0.6075445743764061,1.9561560121062957,0.36345780934187044,0.1925051541880836,0.5747929548348073,1.8880419637323618
3752.747279189005,0.18,0.3075712117694317,0.23763319346936,0.5787549196840175,1.2943108127235996,0.23853340818580315,0.13814185955482472,0.6082128150292399,1.7267279371690794,0.3638558448894978,0.20090480496596436,0.5757233601958508,1.8110858271963146
4898.979485566359,0.18,0.3078026700326663,0.25284466211758727,0.5795065993017194,1.2173587824825047,0.23823171492298637,0.1579703564038931,0.6088829192632869,1.5080786063043614,0.36427333981198706,0.21126642386339922,0.5767596748877467,1.7242367866628876
6395.314742640107,0.18,0.30798715696107476,0.2705338951897889,0.5800880698406125,1.1384420305079004,0.2379507086497154,0.18244695743059475,0.6095354594129777,1.304218563032135,0.36468660189635427,0.22400996862638192,0.5778906145718418,1.6279927368080738
8348.687880390582,0.18,0.3080821894084452,0.2912203069573178,0.5804907641226231,1.0579007783739431,0.2376991206363297,0.2126033325109137,0.6101486016816445,1.1180404268786697,0.36506825196275206,0.23963470697981792,0.579095264608073,1.5234364694655778
10898.695706007875,0.18,0.3080481498434126,0.31555453233823283,0.5807118322576992,0.9762120910157793,0.23748675964556282,0.24967553757122604,0.6106992016630014,0.9511815292590045,0.3653897421516583,0.25872437214681687,0.5803397543933816,1.412274147656691
14227.57321796025,0.18,0.30785351392432225,0.3443172755615443,0.5807454760907534,0.8940983673335775,0.23732381762133187,0.2951613290659478,0.611164935702922,0.8040478011545568,0.36562442694821856,0.28194528300220284,0.581573509692591,1.296792140145015
