side,feature,beta,se,run,window,window_mid,first_season,last_season,lam,label,sign_convention
O,fg3_miss,-0.25011973152837896,0.07967277550221735,base,2021-2023,2022.0,2021,2023,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.543895998634448,0.06842742781351359,base,2021-2023,2022.0,2021,2023,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.48507774951056604,0.06826596531068871,base,2021-2023,2022.0,2021,2023,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6997776804177114,0.06495922107546494,base,2021-2023,2022.0,2021,2023,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.8034653057450625,0.1829763176408762,base,2021-2023,2022.0,2021,2023,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.7194429373100137,0.09639555721645901,base,2021-2023,2022.0,2021,2023,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.028046322598350652,0.05280650026785918,base,2021-2023,2022.0,2021,2023,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3578048920430583,0.05177777013214791,base,2021-2023,2022.0,2021,2023,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.6002999251977595,0.1326813182958454,base,2021-2023,2022.0,2021,2023,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.5242675260540796,0.22071146005207223,base,2021-2023,2022.0,2021,2023,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.029601157380646496,0.15413426315804293,base,2021-2023,2022.0,2021,2023,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.23940324301046045,0.09603520796368757,base,2021-2023,2022.0,2021,2023,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.11320549893341893,0.13003099609462968,base,2021-2023,2022.0,2021,2023,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.11400761854573677,0.0838449308509429,base,2021-2023,2022.0,2021,2023,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.1759610051278946,0.07246882324350827,base,2021-2023,2022.0,2021,2023,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.29466630195601523,0.07309707453907159,base,2021-2023,2022.0,2021,2023,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.13176987779201202,0.06905370493760259,base,2021-2023,2022.0,2021,2023,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.34911771266040414,0.19601912643021738,base,2021-2023,2022.0,2021,2023,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.03247493994526415,0.10237609313715937,base,2021-2023,2022.0,2021,2023,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.29485937474716745,0.055227714988629356,base,2021-2023,2022.0,2021,2023,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.20274008133997545,0.054301636126004305,base,2021-2023,2022.0,2021,2023,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.39554937163019344,0.14189527064696397,base,2021-2023,2022.0,2021,2023,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.2737029096801968,0.2347110613401595,base,2021-2023,2022.0,2021,2023,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.9953447480922135,0.16309136145846237,base,2021-2023,2022.0,2021,2023,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.04872175341239935,0.10144023244173664,base,2021-2023,2022.0,2021,2023,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.166397926639382,0.11284806978576437,lam_x3,2021-2023,2022.0,2021,2023,21341.4,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.27264423285032124,0.0733908520646149,lam_x3,2021-2023,2022.0,2021,2023,21341.4,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5649263838639038,0.062478121694884314,lam_x3,2021-2023,2022.0,2021,2023,21341.4,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.5033657575348065,0.061053212415541375,lam_x3,2021-2023,2022.0,2021,2023,21341.4,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.687177013134922,0.058926372932779,lam_x3,2021-2023,2022.0,2021,2023,21341.4,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.7619712751444678,0.16368110635744684,lam_x3,2021-2023,2022.0,2021,2023,21341.4,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.7103867714628063,0.08744841303347844,lam_x3,2021-2023,2022.0,2021,2023,21341.4,ORB (offense),D flipped: positive = good on both sides
O,drb,0.03992017112566128,0.04924807926891576,lam_x3,2021-2023,2022.0,2021,2023,21341.4,DRB (offense),D flipped: positive = good on both sides
O,ast,0.36439620632942527,0.04805200162329928,lam_x3,2021-2023,2022.0,2021,2023,21341.4,AST (offense),D flipped: positive = good on both sides
O,tov,-0.6451341659298374,0.11920284571919772,lam_x3,2021-2023,2022.0,2021,2023,21341.4,TOV (offense),D flipped: positive = good on both sides
O,stl,0.47663687810159683,0.20011493004034556,lam_x3,2021-2023,2022.0,2021,2023,21341.4,STL (offense),D flipped: positive = good on both sides
O,blk,-0.032793973050207356,0.1408411581969571,lam_x3,2021-2023,2022.0,2021,2023,21341.4,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.22893519717469593,0.08808129238752993,lam_x3,2021-2023,2022.0,2021,2023,21341.4,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.1603770595125406,0.11626612227522518,lam_x3,2021-2023,2022.0,2021,2023,21341.4,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.12842685330750975,0.07553293349364709,lam_x3,2021-2023,2022.0,2021,2023,21341.4,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.1540245450791077,0.06443414821635951,lam_x3,2021-2023,2022.0,2021,2023,21341.4,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.2717411628545781,0.06346837797614054,lam_x3,2021-2023,2022.0,2021,2023,21341.4,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.13577947723600153,0.060943710016248355,lam_x3,2021-2023,2022.0,2021,2023,21341.4,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.3521993892734421,0.170298713322851,lam_x3,2021-2023,2022.0,2021,2023,21341.4,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.03554954354018945,0.09047045282679927,lam_x3,2021-2023,2022.0,2021,2023,21341.4,ORB (defense),D flipped: positive = good on both sides
D,drb,0.33026608702567645,0.05037665610559335,lam_x3,2021-2023,2022.0,2021,2023,21341.4,DRB (defense),D flipped: positive = good on both sides
D,ast,0.20782879199817247,0.049267459676517834,lam_x3,2021-2023,2022.0,2021,2023,21341.4,AST (defense),D flipped: positive = good on both sides
D,tov,-0.41871625732134454,0.12396851795494203,lam_x3,2021-2023,2022.0,2021,2023,21341.4,TOV (defense),D flipped: positive = good on both sides
D,stl,1.28238603057875,0.20713693255315402,lam_x3,2021-2023,2022.0,2021,2023,21341.4,STL (defense),D flipped: positive = good on both sides
D,blk,0.9848051527862409,0.14533763658772358,lam_x3,2021-2023,2022.0,2021,2023,21341.4,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.058380316859537436,0.09064362344166475,lam_x3,2021-2023,2022.0,2021,2023,21341.4,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.0621918233427354,0.14268760913862674,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.22116046483193713,0.09139004824822189,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.517720459563747,0.07995897148578851,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.46160943663343723,0.08179414832141797,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.7164160165975485,0.0765676918151243,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.8417008994287072,0.2189960832364309,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.7344500857971613,0.11315136129901827,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,ORB (offense),D flipped: positive = good on both sides
O,drb,0.01569131313801681,0.059978236160959035,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3431826577361088,0.05906974148992222,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,AST (offense),D flipped: positive = good on both sides
O,tov,-0.5390068679774502,0.15762937603517302,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,TOV (offense),D flipped: positive = good on both sides
O,stl,0.6287396312994318,0.2597179334476824,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,STL (offense),D flipped: positive = good on both sides
O,blk,-0.035762151315798615,0.17945173315219118,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.26264842620530104,0.11180355273497888,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.04095728187279946,0.154883138125789,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.09896346874816603,0.09880188139303998,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.1999580013632749,0.08745912028773659,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.32142594861641294,0.09032660471863187,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.12922049209970254,0.08427112544219865,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.37361634693495893,0.24233267869137376,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.03538307685443919,0.1239439940297859,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,ORB (defense),D flipped: positive = good on both sides
D,drb,0.2688812889301318,0.06483083118002737,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,DRB (defense),D flipped: positive = good on both sides
D,ast,0.17826206770639885,0.0639066863018561,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,AST (defense),D flipped: positive = good on both sides
D,tov,-0.3498108499120182,0.1737496002208157,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,TOV (defense),D flipped: positive = good on both sides
D,stl,1.2999092083134174,0.2856667191788555,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,STL (defense),D flipped: positive = good on both sides
D,blk,0.9848153680348551,0.19628164097971668,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.035997994483335946,0.12225605523304035,lam_div3,2021-2023,2022.0,2021,2023,2371.2666666666664,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.081329267595136,0.12486951777472727,gt_half,2021-2023,2022.0,2021,2023,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.23261159182752572,0.08096877119396619,gt_half,2021-2023,2022.0,2021,2023,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5414962739298037,0.06877367737615513,gt_half,2021-2023,2022.0,2021,2023,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.48565163121024935,0.06846649033680961,gt_half,2021-2023,2022.0,2021,2023,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6942164666375465,0.06491967434302662,gt_half,2021-2023,2022.0,2021,2023,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.8080036023663746,0.18326288713138594,gt_half,2021-2023,2022.0,2021,2023,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.7177874417874235,0.09674137856456544,gt_half,2021-2023,2022.0,2021,2023,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.03131873386672755,0.0528687286100661,gt_half,2021-2023,2022.0,2021,2023,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.35909703809868065,0.05196806445534073,gt_half,2021-2023,2022.0,2021,2023,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.611120384195661,0.13344425911624394,gt_half,2021-2023,2022.0,2021,2023,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.4543239176196661,0.22118843638245028,gt_half,2021-2023,2022.0,2021,2023,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.058850957126129685,0.15406361288578846,gt_half,2021-2023,2022.0,2021,2023,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.20717115738209363,0.09636077009657253,gt_half,2021-2023,2022.0,2021,2023,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.14547534103520982,0.13185904278516214,gt_half,2021-2023,2022.0,2021,2023,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.1411806560442379,0.08527213416281158,gt_half,2021-2023,2022.0,2021,2023,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.16403615968176566,0.07284886950871618,gt_half,2021-2023,2022.0,2021,2023,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.2894161086917739,0.07334383601794764,gt_half,2021-2023,2022.0,2021,2023,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.13891612610470994,0.06899845154465707,gt_half,2021-2023,2022.0,2021,2023,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.2918089862232778,0.19629375459073614,gt_half,2021-2023,2022.0,2021,2023,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.026936877475048002,0.10274250598555193,gt_half,2021-2023,2022.0,2021,2023,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.2905732408158197,0.055266211276864145,gt_half,2021-2023,2022.0,2021,2023,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.2085048318171906,0.05447184584840583,gt_half,2021-2023,2022.0,2021,2023,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4249967989914649,0.1426139939037187,gt_half,2021-2023,2022.0,2021,2023,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.282089017822199,0.23515622006159717,gt_half,2021-2023,2022.0,2021,2023,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.0050729303644776,0.16297185856047092,gt_half,2021-2023,2022.0,2021,2023,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.05276826310238798,0.1017436899955113,gt_half,2021-2023,2022.0,2021,2023,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.0332922462004854,0.12686820609299462,gt_zero,2021-2023,2022.0,2021,2023,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.2121707970205493,0.08252531143502474,gt_zero,2021-2023,2022.0,2021,2023,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5389703102228565,0.06919526169095824,gt_zero,2021-2023,2022.0,2021,2023,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.486647795727462,0.06872707790602234,gt_zero,2021-2023,2022.0,2021,2023,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6883065052456344,0.0649070510051081,gt_zero,2021-2023,2022.0,2021,2023,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.813526991943293,0.18368357528589715,gt_zero,2021-2023,2022.0,2021,2023,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.7172629100595395,0.09717354218603917,gt_zero,2021-2023,2022.0,2021,2023,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.034613511119920504,0.05295667048478729,gt_zero,2021-2023,2022.0,2021,2023,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3609193616944999,0.052207402313638164,gt_zero,2021-2023,2022.0,2021,2023,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.6228253149877374,0.1343754524699433,gt_zero,2021-2023,2022.0,2021,2023,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.3764530497869083,0.22184945596924419,gt_zero,2021-2023,2022.0,2021,2023,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.09065650729374167,0.1540421690306745,gt_zero,2021-2023,2022.0,2021,2023,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.170763840849448,0.09676863938978308,gt_zero,2021-2023,2022.0,2021,2023,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.1849918523801808,0.13411730175404976,gt_zero,2021-2023,2022.0,2021,2023,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.1737575465149055,0.08701750692059518,gt_zero,2021-2023,2022.0,2021,2023,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.14984539150323894,0.07332736956609029,gt_zero,2021-2023,2022.0,2021,2023,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.2826555171465239,0.07367498471444993,gt_zero,2021-2023,2022.0,2021,2023,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.14730803359288647,0.06898045971436116,gt_zero,2021-2023,2022.0,2021,2023,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.2296653542320788,0.19673550689692132,gt_zero,2021-2023,2022.0,2021,2023,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.020205465893445906,0.1032210600501277,gt_zero,2021-2023,2022.0,2021,2023,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.2860370085693482,0.05533506338759329,gt_zero,2021-2023,2022.0,2021,2023,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.21595806591645467,0.05469546995059425,gt_zero,2021-2023,2022.0,2021,2023,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4595615945628041,0.14351626203399986,gt_zero,2021-2023,2022.0,2021,2023,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.2889630608766498,0.23582819089539245,gt_zero,2021-2023,2022.0,2021,2023,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.0165365182561859,0.1629197005469324,gt_zero,2021-2023,2022.0,2021,2023,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.05664255724136297,0.10214824850588203,gt_zero,2021-2023,2022.0,2021,2023,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.1209174450910826,0.1232455047011631,margin_bins,2021-2023,2022.0,2021,2023,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.24968666877344758,0.07968757499804259,margin_bins,2021-2023,2022.0,2021,2023,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5483878180071559,0.06844548203869638,margin_bins,2021-2023,2022.0,2021,2023,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.4876279614689875,0.06828140193100099,margin_bins,2021-2023,2022.0,2021,2023,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.704461981955562,0.06497735290747711,margin_bins,2021-2023,2022.0,2021,2023,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.8014582304162216,0.1830083573010777,margin_bins,2021-2023,2022.0,2021,2023,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.7230944623237302,0.09642483905554451,margin_bins,2021-2023,2022.0,2021,2023,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.03277801074126696,0.05283019858763255,margin_bins,2021-2023,2022.0,2021,2023,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.35778297401151554,0.0517909890893925,margin_bins,2021-2023,2022.0,2021,2023,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.5972924792991817,0.13270127596520587,margin_bins,2021-2023,2022.0,2021,2023,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.5267560428053957,0.22076014596130794,margin_bins,2021-2023,2022.0,2021,2023,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.021973115684932987,0.15417835576406375,margin_bins,2021-2023,2022.0,2021,2023,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.2481951100177508,0.0960672962058395,margin_bins,2021-2023,2022.0,2021,2023,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.10366379005943438,0.13005479659645358,margin_bins,2021-2023,2022.0,2021,2023,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.1074699042770424,0.08386118634138329,margin_bins,2021-2023,2022.0,2021,2023,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.1756087598480105,0.07248727712724223,margin_bins,2021-2023,2022.0,2021,2023,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.29431091149649413,0.07311291431327388,margin_bins,2021-2023,2022.0,2021,2023,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.1300325142230323,0.06907006464953869,margin_bins,2021-2023,2022.0,2021,2023,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.34040061059063964,0.19604921258576624,margin_bins,2021-2023,2022.0,2021,2023,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.03110863951470269,0.10240252141673871,margin_bins,2021-2023,2022.0,2021,2023,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.28906319082773435,0.05525266171237917,margin_bins,2021-2023,2022.0,2021,2023,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.19977335899417642,0.05431428775109436,margin_bins,2021-2023,2022.0,2021,2023,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.39132039709588373,0.1419120576066449,margin_bins,2021-2023,2022.0,2021,2023,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.276540707602428,0.2347617286536092,margin_bins,2021-2023,2022.0,2021,2023,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.9932004196043375,0.16313800486864033,margin_bins,2021-2023,2022.0,2021,2023,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.04890145832403481,0.10147238512317326,margin_bins,2021-2023,2022.0,2021,2023,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.9986164369566826,0.12588692220330827,base,2024-2026,2025.0,2024,2026,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.1354896577585745,0.08091536458179285,base,2024-2026,2025.0,2024,2026,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.7083182264984514,0.07004351230736483,base,2024-2026,2025.0,2024,2026,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.6911145120784519,0.07623778020712976,base,2024-2026,2025.0,2024,2026,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6552712143113135,0.07004649100183692,base,2024-2026,2025.0,2024,2026,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.5253974018959927,0.20972264301024204,base,2024-2026,2025.0,2024,2026,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.5758622761375992,0.08650686665920912,base,2024-2026,2025.0,2024,2026,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.0795134983766789,0.05460444201904989,base,2024-2026,2025.0,2024,2026,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.372049453491732,0.049056982869997726,base,2024-2026,2025.0,2024,2026,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.8251807468643211,0.13363606054474572,base,2024-2026,2025.0,2024,2026,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.5277303068595162,0.19594775061551686,base,2024-2026,2025.0,2024,2026,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.34243371645603865,0.14267794888665883,base,2024-2026,2025.0,2024,2026,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.16206126369369006,0.09936224281412726,base,2024-2026,2025.0,2024,2026,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.3250566054478822,0.13271123697267972,base,2024-2026,2025.0,2024,2026,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.162354063054666,0.08545423864661505,base,2024-2026,2025.0,2024,2026,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.01614547828489958,0.07407473757394066,base,2024-2026,2025.0,2024,2026,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.2023656796120805,0.08163052302108476,base,2024-2026,2025.0,2024,2026,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.20428334231290415,0.0743428898048028,base,2024-2026,2025.0,2024,2026,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.1695046656818678,0.22401404916739565,base,2024-2026,2025.0,2024,2026,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.23735427597585831,0.09247540917381893,base,2024-2026,2025.0,2024,2026,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.3709031417865306,0.05701710024220334,base,2024-2026,2025.0,2024,2026,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.1401866674644399,0.05154205303871274,base,2024-2026,2025.0,2024,2026,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.8149658400927804,0.14362156465617912,base,2024-2026,2025.0,2024,2026,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.9198229933845203,0.20936301839208632,base,2024-2026,2025.0,2024,2026,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.2409715102580878,0.15074603187183913,base,2024-2026,2025.0,2024,2026,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,0.012282641078247926,0.1052516023701568,base,2024-2026,2025.0,2024,2026,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.0155175537528411,0.11525325602816366,lam_x3,2024-2026,2025.0,2024,2026,21341.4,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.14907761610589992,0.0739088123736601,lam_x3,2024-2026,2025.0,2024,2026,21341.4,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.7158210558324007,0.06407808413708674,lam_x3,2024-2026,2025.0,2024,2026,21341.4,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.6895565775360524,0.06836700547713304,lam_x3,2024-2026,2025.0,2024,2026,21341.4,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6476024728550289,0.06369586369317208,lam_x3,2024-2026,2025.0,2024,2026,21341.4,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.53030074536399,0.18829166490330443,lam_x3,2024-2026,2025.0,2024,2026,21341.4,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.5850347715453008,0.07787414978530686,lam_x3,2024-2026,2025.0,2024,2026,21341.4,ORB (offense),D flipped: positive = good on both sides
O,drb,0.08921085072918103,0.05107161459157516,lam_x3,2024-2026,2025.0,2024,2026,21341.4,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3677497969821859,0.045302990201311996,lam_x3,2024-2026,2025.0,2024,2026,21341.4,AST (offense),D flipped: positive = good on both sides
O,tov,-0.8403433904041477,0.11859753677946412,lam_x3,2024-2026,2025.0,2024,2026,21341.4,TOV (offense),D flipped: positive = good on both sides
