pool,window,side,feature,coef,se,delta,delta_se,coef_playoff,se_playoff,n_po_rows,lam_delta,side_name,stat,delta_z,sign_convention
window,2000-2002,D,ft_miss,-0.2589,0.2007,-0.0094,0.5209,-0.2683,0.5299,11662,100.0,defense,FT miss,-0.0181,positive = good on both sides; total = offense + defense
window,2000-2002,D,orb,-0.195,0.1232,0.238,0.4599,0.043,0.4595,11662,100.0,defense,ORB,0.5175,positive = good on both sides; total = offense + defense
window,2000-2002,D,drb,0.5205,0.0727,-0.2956,0.2738,0.225,0.2726,11662,100.0,defense,DRB,-1.0796,positive = good on both sides; total = offense + defense
window,2000-2002,D,ast,0.1062,0.0643,0.1485,0.2169,0.2547,0.2169,11662,100.0,defense,AST,0.6848,positive = good on both sides; total = offense + defense
window,2000-2002,D,tov,-0.5618,0.1803,0.23,0.6417,-0.3318,0.6454,11662,100.0,defense,TOV,0.3585,positive = good on both sides; total = offense + defense
window,2000-2002,D,stl,1.4987,0.2103,0.2959,0.6622,1.7946,0.6687,11662,100.0,defense,STL,0.4468,positive = good on both sides; total = offense + defense
window,2000-2002,D,blk,0.9899,0.1303,-0.4668,0.5422,0.5231,0.5407,11662,100.0,defense,BLK,-0.8609,positive = good on both sides; total = offense + defense
window,2000-2002,D,pf,0.1627,0.0841,-0.0314,0.2964,0.1313,0.298,11662,100.0,defense,PF,-0.1058,positive = good on both sides; total = offense + defense
window,2000-2002,Total,fg3m,1.5434,0.4323,-0.4196,1.855,1.1237,1.8473,11662,100.0,total,3PM,-0.2262,positive = good on both sides; total = offense + defense
window,2000-2002,Total,fg3_miss,-0.3366,0.2584,0.7359,1.1171,0.3993,1.1125,11662,100.0,total,3P miss,0.6587,positive = good on both sides; total = offense + defense
window,2000-2002,Total,fg2m,0.9217,0.1344,0.579,0.4876,1.5007,0.4876,11662,100.0,total,2PM,1.1876,positive = good on both sides; total = offense + defense
window,2000-2002,Total,fg2_miss,-0.7565,0.1187,-0.5562,0.4778,-1.3126,0.4772,11662,100.0,total,2P miss,-1.1641,positive = good on both sides; total = offense + defense
window,2000-2002,Total,ftm,0.8944,0.1188,0.085,0.4261,0.9795,0.4253,11662,100.0,total,FTM,0.1996,positive = good on both sides; total = offense + defense
window,2000-2002,Total,ft_miss,-0.5073,0.268,0.3728,0.7118,-0.1346,0.7188,11662,100.0,total,FT miss,0.5237,positive = good on both sides; total = offense + defense
window,2000-2002,Total,orb,0.2388,0.1656,0.6442,0.6432,0.883,0.6402,11662,100.0,total,ORB,1.0016,positive = good on both sides; total = offense + defense
window,2000-2002,Total,drb,0.5805,0.1,-0.3857,0.4032,0.1949,0.3995,11662,100.0,total,DRB,-0.9565,positive = good on both sides; total = offense + defense
window,2000-2002,Total,ast,0.5754,0.0869,0.4541,0.3004,1.0295,0.2995,11662,100.0,total,AST,1.5117,positive = good on both sides; total = offense + defense
window,2000-2002,Total,tov,-1.6111,0.2394,-0.1778,0.857,-1.7889,0.8602,11662,100.0,total,TOV,-0.2074,positive = good on both sides; total = offense + defense
window,2000-2002,Total,stl,1.827,0.2804,0.6195,0.9494,2.4465,0.9534,11662,100.0,total,STL,0.6525,positive = good on both sides; total = offense + defense
window,2000-2002,Total,blk,0.8763,0.177,-0.6135,0.7516,0.2628,0.7472,11662,100.0,total,BLK,-0.8163,positive = good on both sides; total = offense + defense
window,2000-2002,Total,pf,-0.1349,0.1138,0.1549,0.3895,0.02,0.391,11662,100.0,total,PF,0.3978,positive = good on both sides; total = offense + defense
window,2003-2005,O,fg3m,0.8508,0.3089,0.9363,1.077,1.7871,1.0657,14501,100.0,offense,3PM,0.8693,positive = good on both sides; total = offense + defense
window,2003-2005,O,fg3_miss,0.2992,0.1806,-0.371,0.6145,-0.0717,0.6082,14501,100.0,offense,3P miss,-0.6037,positive = good on both sides; total = offense + defense
window,2003-2005,O,fg2m,0.8915,0.0959,0.0484,0.3577,0.9399,0.3552,14501,100.0,offense,2PM,0.1353,positive = good on both sides; total = offense + defense
window,2003-2005,O,fg2_miss,-0.5906,0.0809,0.1302,0.3311,-0.4604,0.3284,14501,100.0,offense,2P miss,0.3933,positive = good on both sides; total = offense + defense
window,2003-2005,O,ftm,0.6611,0.071,-0.5556,0.2524,0.1054,0.2497,14501,100.0,offense,FTM,-2.2017,positive = good on both sides; total = offense + defense
window,2003-2005,O,ft_miss,-0.3292,0.1647,-0.0137,0.4756,-0.3429,0.474,14501,100.0,offense,FT miss,-0.0288,positive = good on both sides; total = offense + defense
window,2003-2005,O,orb,0.6408,0.1131,-0.0168,0.3946,0.624,0.3905,14501,100.0,offense,ORB,-0.0426,positive = good on both sides; total = offense + defense
window,2003-2005,O,drb,-0.0328,0.0696,-0.0515,0.25,-0.0843,0.2466,14501,100.0,offense,DRB,-0.2061,positive = good on both sides; total = offense + defense
window,2003-2005,O,ast,0.57,0.0605,-0.3983,0.2151,0.1717,0.2127,14501,100.0,offense,AST,-1.8518,positive = good on both sides; total = offense + defense
window,2003-2005,O,tov,-0.9857,0.1592,1.118,0.5757,0.1323,0.5728,14501,100.0,offense,TOV,1.942,positive = good on both sides; total = offense + defense
window,2003-2005,O,stl,0.3507,0.186,0.0486,0.6327,0.3992,0.6264,14501,100.0,offense,STL,0.0768,positive = good on both sides; total = offense + defense
window,2003-2005,O,blk,-0.0118,0.1176,0.9225,0.4533,0.9107,0.4488,14501,100.0,offense,BLK,2.0349,positive = good on both sides; total = offense + defense
window,2003-2005,O,pf,-0.2405,0.0791,-0.3009,0.2797,-0.5414,0.2764,14501,100.0,offense,PF,-1.076,positive = good on both sides; total = offense + defense
window,2003-2005,D,fg3m,0.7367,0.3411,-0.6998,1.0788,0.0369,1.0782,14501,100.0,defense,3PM,-0.6486,positive = good on both sides; total = offense + defense
window,2003-2005,D,fg3_miss,-0.5401,0.1995,0.3723,0.6158,-0.1678,0.616,14501,100.0,defense,3P miss,0.6045,positive = good on both sides; total = offense + defense
window,2003-2005,D,fg2m,0.0049,0.1059,0.1307,0.3576,0.1356,0.3583,14501,100.0,defense,2PM,0.3656,positive = good on both sides; total = offense + defense
window,2003-2005,D,fg2_miss,-0.2179,0.0895,0.2436,0.3309,0.0257,0.3306,14501,100.0,defense,2P miss,0.7362,positive = good on both sides; total = offense + defense
window,2003-2005,D,ftm,0.1681,0.0797,-0.171,0.2529,-0.0029,0.2529,14501,100.0,defense,FTM,-0.6761,positive = good on both sides; total = offense + defense
window,2003-2005,D,ft_miss,-0.0262,0.1875,0.8129,0.4772,0.7867,0.485,14501,100.0,defense,FT miss,1.7034,positive = good on both sides; total = offense + defense
window,2003-2005,D,orb,-0.0234,0.1258,-0.3865,0.3955,-0.4099,0.3955,14501,100.0,defense,ORB,-0.9773,positive = good on both sides; total = offense + defense
window,2003-2005,D,drb,0.3396,0.0767,0.4186,0.2503,0.7582,0.2492,14501,100.0,defense,DRB,1.6721,positive = good on both sides; total = offense + defense
window,2003-2005,D,ast,0.1737,0.0673,-0.0754,0.2149,0.0982,0.2146,14501,100.0,defense,AST,-0.3511,positive = good on both sides; total = offense + defense
window,2003-2005,D,tov,-0.6849,0.1817,-0.8727,0.5771,-1.5576,0.581,14501,100.0,defense,TOV,-1.5123,positive = good on both sides; total = offense + defense
window,2003-2005,D,stl,1.2748,0.2102,1.2375,0.6348,2.5123,0.6359,14501,100.0,defense,STL,1.9494,positive = good on both sides; total = offense + defense
window,2003-2005,D,blk,1.0255,0.1303,-0.8176,0.4544,0.2079,0.4535,14501,100.0,defense,BLK,-1.7992,positive = good on both sides; total = offense + defense
window,2003-2005,D,pf,0.2076,0.0871,-0.077,0.279,0.1306,0.2784,14501,100.0,defense,PF,-0.2761,positive = good on both sides; total = offense + defense
window,2003-2005,Total,fg3m,1.5875,0.4598,0.2365,1.5445,1.824,1.5364,14501,100.0,total,3PM,0.1532,positive = good on both sides; total = offense + defense
window,2003-2005,Total,fg3_miss,-0.2408,0.2694,0.0013,0.8713,-0.2395,0.8671,14501,100.0,total,3P miss,0.0015,positive = good on both sides; total = offense + defense
window,2003-2005,Total,fg2m,0.8964,0.1436,0.1792,0.531,1.0755,0.5283,14501,100.0,total,2PM,0.3374,positive = good on both sides; total = offense + defense
window,2003-2005,Total,fg2_miss,-0.8085,0.12,0.3738,0.4689,-0.4348,0.4666,14501,100.0,total,2P miss,0.7971,positive = good on both sides; total = offense + defense
window,2003-2005,Total,ftm,0.8292,0.1069,-0.7266,0.3509,0.1026,0.3489,14501,100.0,total,FTM,-2.0705,positive = good on both sides; total = offense + defense
window,2003-2005,Total,ft_miss,-0.3554,0.2487,0.7992,0.6569,0.4438,0.6619,14501,100.0,total,FT miss,1.2168,positive = good on both sides; total = offense + defense
window,2003-2005,Total,orb,0.6174,0.1696,-0.4033,0.5689,0.2141,0.5661,14501,100.0,total,ORB,-0.709,positive = good on both sides; total = offense + defense
window,2003-2005,Total,drb,0.3069,0.1045,0.3671,0.3549,0.674,0.3516,14501,100.0,total,DRB,1.0344,positive = good on both sides; total = offense + defense
window,2003-2005,Total,ast,0.7437,0.091,-0.4737,0.2879,0.27,0.2863,14501,100.0,total,AST,-1.6458,positive = good on both sides; total = offense + defense
window,2003-2005,Total,tov,-1.6706,0.2401,0.2453,0.7587,-1.4253,0.7625,14501,100.0,total,TOV,0.3233,positive = good on both sides; total = offense + defense
window,2003-2005,Total,stl,1.6254,0.2815,1.2861,0.8509,2.9116,0.8507,14501,100.0,total,STL,1.5115,positive = good on both sides; total = offense + defense
window,2003-2005,Total,blk,1.0137,0.1766,0.1049,0.637,1.1185,0.6327,14501,100.0,total,BLK,0.1646,positive = good on both sides; total = offense + defense
window,2003-2005,Total,pf,-0.0329,0.1184,-0.378,0.376,-0.4108,0.374,14501,100.0,total,PF,-1.0052,positive = good on both sides; total = offense + defense
window,2006-2008,O,fg3m,1.2709,0.2636,0.5558,0.8882,1.8267,0.8823,14283,100.0,offense,3PM,0.6258,positive = good on both sides; total = offense + defense
window,2006-2008,O,fg3_miss,-0.1136,0.1615,-0.2696,0.5426,-0.3833,0.5389,14283,100.0,offense,3P miss,-0.4969,positive = good on both sides; total = offense + defense
window,2006-2008,O,fg2m,0.8728,0.0882,-0.3813,0.2952,0.4915,0.2941,14283,100.0,offense,2PM,-1.2914,positive = good on both sides; total = offense + defense
window,2006-2008,O,fg2_miss,-0.5627,0.0775,0.3346,0.2559,-0.2281,0.2562,14283,100.0,offense,2P miss,1.3073,positive = good on both sides; total = offense + defense
window,2006-2008,O,ftm,0.6355,0.0696,-0.0003,0.2235,0.6352,0.2215,14283,100.0,offense,FTM,-0.0015,positive = good on both sides; total = offense + defense
window,2006-2008,O,ft_miss,-0.3945,0.1608,0.7554,0.4884,0.3609,0.4859,14283,100.0,offense,FT miss,1.5466,positive = good on both sides; total = offense + defense
window,2006-2008,O,orb,0.506,0.1162,0.1629,0.4092,0.6689,0.4056,14283,100.0,offense,ORB,0.3982,positive = good on both sides; total = offense + defense
window,2006-2008,O,drb,0.0691,0.066,-0.0515,0.2252,0.0176,0.2221,14283,100.0,offense,DRB,-0.2287,positive = good on both sides; total = offense + defense
window,2006-2008,O,ast,0.3939,0.0575,0.2408,0.198,0.6347,0.1971,14283,100.0,offense,AST,1.2159,positive = good on both sides; total = offense + defense
window,2006-2008,O,tov,-0.7543,0.1645,-0.5435,0.5617,-1.2978,0.5608,14283,100.0,offense,TOV,-0.9676,positive = good on both sides; total = offense + defense
window,2006-2008,O,stl,0.8494,0.2,-1.4253,0.7265,-0.5759,0.7191,14283,100.0,offense,STL,-1.9619,positive = good on both sides; total = offense + defense
window,2006-2008,O,blk,-0.1826,0.1225,0.2417,0.4464,0.0592,0.4405,14283,100.0,offense,BLK,0.5415,positive = good on both sides; total = offense + defense
window,2006-2008,O,pf,-0.2895,0.0797,0.0061,0.3015,-0.2833,0.2983,14283,100.0,offense,PF,0.0204,positive = good on both sides; total = offense + defense
window,2006-2008,D,fg3m,0.1193,0.2907,-0.2602,0.8917,-0.1408,0.8962,14283,100.0,defense,3PM,-0.2918,positive = good on both sides; total = offense + defense
window,2006-2008,D,fg3_miss,-0.2297,0.1777,0.1574,0.5441,-0.0723,0.5469,14283,100.0,defense,3P miss,0.2893,positive = good on both sides; total = offense + defense
window,2006-2008,D,fg2m,0.0687,0.099,-0.0197,0.296,0.049,0.2987,14283,100.0,defense,2PM,-0.0666,positive = good on both sides; total = offense + defense
window,2006-2008,D,fg2_miss,-0.249,0.0877,-0.1339,0.2571,-0.3829,0.261,14283,100.0,defense,2P miss,-0.521,positive = good on both sides; total = offense + defense
window,2006-2008,D,ftm,0.0327,0.0787,0.1546,0.2241,0.1873,0.2251,14283,100.0,defense,FTM,0.69,positive = good on both sides; total = offense + defense
window,2006-2008,D,ft_miss,0.0471,0.1811,0.5832,0.4901,0.6303,0.4955,14283,100.0,defense,FT miss,1.19,positive = good on both sides; total = offense + defense
window,2006-2008,D,orb,-0.1195,0.1302,0.3457,0.4106,0.2262,0.4112,14283,100.0,defense,ORB,0.8419,positive = good on both sides; total = offense + defense
window,2006-2008,D,drb,0.4015,0.073,-0.0812,0.2256,0.3204,0.2247,14283,100.0,defense,DRB,-0.3598,positive = good on both sides; total = offense + defense
window,2006-2008,D,ast,0.139,0.0637,0.0242,0.1985,0.1632,0.1998,14283,100.0,defense,AST,0.122,positive = good on both sides; total = offense + defense
window,2006-2008,D,tov,-0.5191,0.1873,0.1135,0.5646,-0.4056,0.5713,14283,100.0,defense,TOV,0.2011,positive = good on both sides; total = offense + defense
window,2006-2008,D,stl,1.2858,0.224,-0.3782,0.7279,0.9076,0.7275,14283,100.0,defense,STL,-0.5195,positive = good on both sides; total = offense + defense
window,2006-2008,D,blk,0.8129,0.1357,-0.5705,0.4472,0.2424,0.4452,14283,100.0,defense,BLK,-1.2758,positive = good on both sides; total = offense + defense
window,2006-2008,D,pf,0.0436,0.0882,0.0534,0.3025,0.097,0.302,14283,100.0,defense,PF,0.1764,positive = good on both sides; total = offense + defense
window,2006-2008,Total,fg3m,1.3902,0.3929,0.2957,1.2687,1.6859,1.269,14283,100.0,total,3PM,0.2331,positive = good on both sides; total = offense + defense
window,2006-2008,Total,fg3_miss,-0.3434,0.2408,-0.1122,0.781,-0.4555,0.7813,14283,100.0,total,3P miss,-0.1436,positive = good on both sides; total = offense + defense
window,2006-2008,Total,fg2m,0.9415,0.1327,-0.401,0.4339,0.5405,0.4343,14283,100.0,total,2PM,-0.9242,positive = good on both sides; total = offense + defense
window,2006-2008,Total,fg2_miss,-0.8116,0.1165,0.2007,0.375,-0.611,0.3777,14283,100.0,total,2P miss,0.5351,positive = good on both sides; total = offense + defense
window,2006-2008,Total,ftm,0.6682,0.1047,0.1543,0.2948,0.8225,0.2959,14283,100.0,total,FTM,0.5233,positive = good on both sides; total = offense + defense
window,2006-2008,Total,ft_miss,-0.3474,0.2428,1.3386,0.7009,0.9912,0.703,14283,100.0,total,FT miss,1.9099,positive = good on both sides; total = offense + defense
window,2006-2008,Total,orb,0.3866,0.1756,0.5086,0.5878,0.8951,0.5854,14283,100.0,total,ORB,0.8652,positive = good on both sides; total = offense + defense
window,2006-2008,Total,drb,0.4707,0.0995,-0.1327,0.3193,0.338,0.3169,14283,100.0,total,DRB,-0.4155,positive = good on both sides; total = offense + defense
window,2006-2008,Total,ast,0.5329,0.0864,0.265,0.2705,0.7979,0.2713,14283,100.0,total,AST,0.9795,positive = good on both sides; total = offense + defense
window,2006-2008,Total,tov,-1.2734,0.2479,-0.43,0.7231,-1.7035,0.7306,14283,100.0,total,TOV,-0.5947,positive = good on both sides; total = offense + defense
window,2006-2008,Total,stl,2.1352,0.3023,-1.8035,1.037,0.3317,1.0316,14283,100.0,total,STL,-1.7391,positive = good on both sides; total = offense + defense
window,2006-2008,Total,blk,0.6303,0.1832,-0.3288,0.6191,0.3015,0.6135,14283,100.0,total,BLK,-0.5311,positive = good on both sides; total = offense + defense
window,2006-2008,Total,pf,-0.2458,0.1201,0.0595,0.4427,-0.1863,0.44,14283,100.0,total,PF,0.1344,positive = good on both sides; total = offense + defense
window,2009-2011,O,fg3m,0.9526,0.2622,2.7667,1.0337,3.7193,1.0261,13460,100.0,offense,3PM,2.6764,positive = good on both sides; total = offense + defense
window,2009-2011,O,fg3_miss,0.1679,0.1597,-1.4482,0.6179,-1.2803,0.6137,13460,100.0,offense,3P miss,-2.3437,positive = good on both sides; total = offense + defense
window,2009-2011,O,fg2m,0.8107,0.0899,-0.0431,0.3723,0.7677,0.3693,13460,100.0,offense,2PM,-0.1157,positive = good on both sides; total = offense + defense
window,2009-2011,O,fg2_miss,-0.6046,0.0807,-0.2193,0.3381,-0.8239,0.336,13460,100.0,offense,2P miss,-0.6485,positive = good on both sides; total = offense + defense
window,2009-2011,O,ftm,0.5475,0.0698,0.0106,0.2516,0.5581,0.2503,13460,100.0,offense,FTM,0.0421,positive = good on both sides; total = offense + defense
window,2009-2011,O,ft_miss,-0.2852,0.1765,-1.4375,0.5487,-1.7228,0.5452,13460,100.0,offense,FT miss,-2.62,positive = good on both sides; total = offense + defense
window,2009-2011,O,orb,0.5522,0.1182,0.2235,0.438,0.7758,0.4353,13460,100.0,offense,ORB,0.5103,positive = good on both sides; total = offense + defense
window,2009-2011,O,drb,0.0745,0.062,-0.087,0.2373,-0.0125,0.2342,13460,100.0,offense,DRB,-0.3668,positive = good on both sides; total = offense + defense
window,2009-2011,O,ast,0.505,0.0598,-0.0918,0.2272,0.4132,0.2248,13460,100.0,offense,AST,-0.4041,positive = good on both sides; total = offense + defense
window,2009-2011,O,tov,-0.8038,0.1659,1.2637,0.6294,0.4599,0.6268,13460,100.0,offense,TOV,2.0079,positive = good on both sides; total = offense + defense
window,2009-2011,O,stl,0.4089,0.2007,0.2965,0.6778,0.7054,0.6703,13460,100.0,offense,STL,0.4374,positive = good on both sides; total = offense + defense
window,2009-2011,O,blk,-0.115,0.1398,0.9873,0.5527,0.8722,0.5446,13460,100.0,offense,BLK,1.7864,positive = good on both sides; total = offense + defense
window,2009-2011,O,pf,-0.1926,0.08,-0.0209,0.2939,-0.2134,0.2902,13460,100.0,offense,PF,-0.0711,positive = good on both sides; total = offense + defense
window,2009-2011,D,fg3m,0.0042,0.2907,-1.0677,1.033,-1.0634,1.0338,13460,100.0,defense,3PM,-1.0335,positive = good on both sides; total = offense + defense
window,2009-2011,D,fg3_miss,-0.2119,0.1765,0.2993,0.6185,0.0874,0.6195,13460,100.0,defense,3P miss,0.4839,positive = good on both sides; total = offense + defense
window,2009-2011,D,fg2m,0.1228,0.1001,0.279,0.3734,0.4018,0.3732,13460,100.0,defense,2PM,0.7472,positive = good on both sides; total = offense + defense
window,2009-2011,D,fg2_miss,-0.2288,0.0908,-0.4363,0.3385,-0.6651,0.339,13460,100.0,defense,2P miss,-1.2888,positive = good on both sides; total = offense + defense
window,2009-2011,D,ftm,0.0244,0.0792,-0.4514,0.2525,-0.4269,0.2542,13460,100.0,defense,FTM,-1.7874,positive = good on both sides; total = offense + defense
window,2009-2011,D,ft_miss,0.2264,0.1992,0.1065,0.5508,0.3328,0.5556,13460,100.0,defense,FT miss,0.1933,positive = good on both sides; total = offense + defense
window,2009-2011,D,orb,-0.2838,0.1311,-0.1766,0.4389,-0.4605,0.4406,13460,100.0,defense,ORB,-0.4025,positive = good on both sides; total = offense + defense
window,2009-2011,D,drb,0.4907,0.0683,-0.1892,0.2375,0.3015,0.2364,13460,100.0,defense,DRB,-0.7965,positive = good on both sides; total = offense + defense
window,2009-2011,D,ast,0.1151,0.0662,-0.3125,0.2276,-0.1974,0.227,13460,100.0,defense,AST,-1.3732,positive = good on both sides; total = offense + defense
window,2009-2011,D,tov,-0.7,0.1877,1.807,0.6316,1.107,0.6356,13460,100.0,defense,TOV,2.861,positive = good on both sides; total = offense + defense
window,2009-2011,D,stl,1.5128,0.2273,-0.6586,0.6811,0.8542,0.6814,13460,100.0,defense,STL,-0.967,positive = good on both sides; total = offense + defense
window,2009-2011,D,blk,0.7278,0.1548,0.3212,0.5562,1.0491,0.552,13460,100.0,defense,BLK,0.5775,positive = good on both sides; total = offense + defense
window,2009-2011,D,pf,0.0725,0.0884,-0.3159,0.2956,-0.2434,0.2946,13460,100.0,defense,PF,-1.0684,positive = good on both sides; total = offense + defense
window,2009-2011,Total,fg3m,0.9568,0.3917,1.699,1.4402,2.6559,1.435,13460,100.0,total,3PM,1.1797,positive = good on both sides; total = offense + defense
window,2009-2011,Total,fg3_miss,-0.0441,0.2382,-1.1489,0.863,-1.193,0.8602,13460,100.0,total,3P miss,-1.3314,positive = good on both sides; total = offense + defense
window,2009-2011,Total,fg2m,0.9335,0.1351,0.2359,0.5258,1.1695,0.5233,13460,100.0,total,2PM,0.4487,positive = good on both sides; total = offense + defense
window,2009-2011,Total,fg2_miss,-0.8334,0.1214,-0.6555,0.4684,-1.489,0.4674,13460,100.0,total,2P miss,-1.3996,positive = good on both sides; total = offense + defense
window,2009-2011,Total,ftm,0.572,0.1053,-0.4408,0.3654,0.1312,0.3651,13460,100.0,total,FTM,-1.2063,positive = good on both sides; total = offense + defense
window,2009-2011,Total,ft_miss,-0.0589,0.2665,-1.331,0.7825,-1.3899,0.7829,13460,100.0,total,FT miss,-1.7009,positive = good on both sides; total = offense + defense
window,2009-2011,Total,orb,0.2684,0.1775,0.0469,0.6458,0.3153,0.6447,13460,100.0,total,ORB,0.0726,positive = good on both sides; total = offense + defense
window,2009-2011,Total,drb,0.5651,0.0937,-0.2762,0.3374,0.2889,0.3344,13460,100.0,total,DRB,-0.8187,positive = good on both sides; total = offense + defense
window,2009-2011,Total,ast,0.6201,0.0895,-0.4043,0.3156,0.2158,0.3133,13460,100.0,total,AST,-1.2813,positive = good on both sides; total = offense + defense
window,2009-2011,Total,tov,-1.5038,0.2503,3.0707,0.8835,1.5669,0.8849,13460,100.0,total,TOV,3.4756,positive = good on both sides; total = offense + defense
window,2009-2011,Total,stl,1.9217,0.3042,-0.3621,0.9659,1.5596,0.9607,13460,100.0,total,STL,-0.3749,positive = good on both sides; total = offense + defense
window,2009-2011,Total,blk,0.6128,0.2092,1.3085,0.7511,1.9213,0.7424,13460,100.0,total,BLK,1.7421,positive = good on both sides; total = offense + defense
window,2009-2011,Total,pf,-0.1201,0.1207,-0.3367,0.4265,-0.4568,0.4229,13460,100.0,total,PF,-0.7896,positive = good on both sides; total = offense + defense
window,2012-2014,O,fg3m,1.2434,0.2106,0.7782,0.8103,2.0216,0.802,14592,100.0,offense,3PM,0.9603,positive = good on both sides; total = offense + defense
window,2012-2014,O,fg3_miss,-0.0875,0.1318,-0.2422,0.5215,-0.3297,0.5159,14592,100.0,offense,3P miss,-0.4645,positive = good on both sides; total = offense + defense
window,2012-2014,O,fg2m,0.6827,0.0849,0.2741,0.2929,0.9568,0.2904,14592,100.0,offense,2PM,0.936,positive = good on both sides; total = offense + defense
window,2012-2014,O,fg2_miss,-0.5703,0.0727,-0.1617,0.2202,-0.732,0.2197,14592,100.0,offense,2P miss,-0.7343,positive = good on both sides; total = offense + defense
window,2012-2014,O,ftm,0.651,0.0736,-0.2089,0.2375,0.4421,0.2355,14592,100.0,offense,FTM,-0.8793,positive = good on both sides; total = offense + defense
window,2012-2014,O,ft_miss,-0.5343,0.1733,-0.7363,0.5662,-1.2706,0.5655,14592,100.0,offense,FT miss,-1.3004,positive = good on both sides; total = offense + defense
window,2012-2014,O,orb,0.463,0.1056,0.6062,0.3787,1.0692,0.3749,14592,100.0,offense,ORB,1.6005,positive = good on both sides; total = offense + defense
window,2012-2014,O,drb,-0.0234,0.0621,-0.3356,0.2122,-0.3591,0.2087,14592,100.0,offense,DRB,-1.5814,positive = good on both sides; total = offense + defense
window,2012-2014,O,ast,0.4981,0.0592,0.2013,0.204,0.6993,0.2017,14592,100.0,offense,AST,0.9865,positive = good on both sides; total = offense + defense
window,2012-2014,O,tov,-0.8471,0.1698,0.6016,0.6017,-0.2455,0.5983,14592,100.0,offense,TOV,0.9999,positive = good on both sides; total = offense + defense
window,2012-2014,O,stl,0.7887,0.1889,0.5116,0.6179,1.3003,0.611,14592,100.0,offense,STL,0.8279,positive = good on both sides; total = offense + defense
window,2012-2014,O,blk,-0.0296,0.1379,0.8527,0.4622,0.823,0.4543,14592,100.0,offense,BLK,1.8446,positive = good on both sides; total = offense + defense
window,2012-2014,O,pf,-0.2357,0.0866,-0.2514,0.3346,-0.4871,0.3314,14592,100.0,offense,PF,-0.7514,positive = good on both sides; total = offense + defense
window,2012-2014,D,fg3m,-0.3419,0.2309,1.123,0.8136,0.7811,0.8111,14592,100.0,defense,3PM,1.3803,positive = good on both sides; total = offense + defense
window,2012-2014,D,fg3_miss,-0.0753,0.1439,-0.8035,0.5248,-0.8788,0.5229,14592,100.0,defense,3P miss,-1.5309,positive = good on both sides; total = offense + defense
window,2012-2014,D,fg2m,0.0401,0.0948,-0.037,0.2939,0.003,0.2948,14592,100.0,defense,2PM,-0.126,positive = good on both sides; total = offense + defense
window,2012-2014,D,fg2_miss,-0.253,0.0827,0.0882,0.2209,-0.1648,0.2243,14592,100.0,defense,2P miss,0.3993,positive = good on both sides; total = offense + defense
window,2012-2014,D,ftm,0.1671,0.0837,-0.1429,0.2385,0.0242,0.2396,14592,100.0,defense,FTM,-0.5992,positive = good on both sides; total = offense + defense
window,2012-2014,D,ft_miss,-0.4782,0.1987,-0.875,0.5678,-1.3532,0.5759,14592,100.0,defense,FT miss,-1.541,positive = good on both sides; total = offense + defense
window,2012-2014,D,orb,-0.2325,0.1179,0.1915,0.3802,-0.041,0.3803,14592,100.0,defense,ORB,0.5037,positive = good on both sides; total = offense + defense
window,2012-2014,D,drb,0.3909,0.0681,0.2633,0.2133,0.6542,0.2118,14592,100.0,defense,DRB,1.2344,positive = good on both sides; total = offense + defense
window,2012-2014,D,ast,0.1113,0.065,-0.1941,0.2046,-0.0828,0.2045,14592,100.0,defense,AST,-0.9487,positive = good on both sides; total = offense + defense
window,2012-2014,D,tov,-0.457,0.1899,1.1141,0.6032,0.6571,0.6069,14592,100.0,defense,TOV,1.8468,positive = good on both sides; total = offense + defense
window,2012-2014,D,stl,1.4867,0.2127,0.6953,0.6189,2.182,0.6197,14592,100.0,defense,STL,1.1234,positive = good on both sides; total = offense + defense
window,2012-2014,D,blk,0.8256,0.1529,-1.0714,0.4637,-0.2458,0.4603,14592,100.0,defense,BLK,-2.3109,positive = good on both sides; total = offense + defense
window,2012-2014,D,pf,-0.0591,0.0956,-0.3122,0.3344,-0.3713,0.3341,14592,100.0,defense,PF,-0.9336,positive = good on both sides; total = offense + defense
window,2012-2014,Total,fg3m,0.9015,0.3136,1.9011,1.1334,2.8026,1.1246,14592,100.0,total,3PM,1.6774,positive = good on both sides; total = offense + defense
window,2012-2014,Total,fg3_miss,-0.1628,0.1955,-1.0457,0.7089,-1.2084,0.703,14592,100.0,total,3P miss,-1.4751,positive = good on both sides; total = offense + defense
window,2012-2014,Total,fg2m,0.7227,0.1283,0.2371,0.4186,0.9598,0.4173,14592,100.0,total,2PM,0.5664,positive = good on both sides; total = offense + defense
window,2012-2014,Total,fg2_miss,-0.8233,0.1104,-0.0735,0.3086,-0.8967,0.3107,14592,100.0,total,2P miss,-0.2381,positive = good on both sides; total = offense + defense
window,2012-2014,Total,ftm,0.8181,0.1119,-0.3518,0.3372,0.4663,0.3368,14592,100.0,total,FTM,-1.0432,positive = good on both sides; total = offense + defense
window,2012-2014,Total,ft_miss,-1.0125,0.2621,-1.6113,0.7548,-2.6238,0.7628,14592,100.0,total,FT miss,-2.1346,positive = good on both sides; total = offense + defense
window,2012-2014,Total,orb,0.2305,0.159,0.7977,0.5396,1.0282,0.5368,14592,100.0,total,ORB,1.4783,positive = good on both sides; total = offense + defense
